amfi_code,date,nav
125497,2024-08-08,779.7319
125497,2024-08-10,743.4374
125497,2024-08-11,768.517
125497,2024-09-01,831.1821
125497,2024-09-02,842.5235
125497,2024-09-04,826.1608
125497,2024-09-05,823.2934
125497,2024-09-07,837.2256
125497,2024-09-08,770.3649
125497,2024-09-09,789.5567
125497,2024-09-10,738.5713
125497,2024-09-12,789.2852
125497,2024-10-01,823.0675
125497,2024-10-04,822.2057
125497,2024-10-05,815.2105
125497,2024-10-06,798.7377
125497,2024-10-07,837.5433
125497,2024-10-09,786.4253
125497,2024-10-10,734.1983
125497,2024-10-12,782.5537
125497,2024-11-01,824.9633
125497,2024-11-03,811.3227
125497,2024-11-04,822.6429
125497,2024-11-06,796.1148
125497,2024-11-07,831.5854
125497,2024-11-09,790.2063
125497,2024-11-10,752.424
125497,2024-11-11,765.1756
125497,2024-11-12,779.6225
125497,2024-12-01,814.133
125497,2024-12-02,839.5601
125497,2024-12-03,809.554
125497,2024-12-04,815.4146
125497,2024-12-06,781.771
125497,2024-12-07,830.4487
125497,2024-12-08,778.8887
125497,2024-12-09,784.7157
125497,2024-12-11,753.0284
125497,2024-12-12,779.9967
125497,2025-01-01,727.4728
125497,2025-01-04,827.4235
125497,2025-01-05,884.6016
125497,2025-01-07,918.1894
125497,2025-01-08,942.421
125497,2025-01-09,960.4061
125497,2025-01-10,998.347
125497,2025-01-12,986.3407
125497,2025-02-01,737.8158
125497,2025-02-04,829.995
125497,2025-02-05,894.2103
125497,2025-02-06,947.7207
125497,2025-02-07,919.9211
125497,2025-02-09,950.7356
125497,2025-02-10,993.7478
125497,2025-02-12,997.0948
125497,2025-03-01,744.6984
125497,2025-03-02,777.8345
125497,2025-03-03,796.7514
125497,2025-03-04,835.7855
125497,2025-03-06,941.5976
125497,2025-03-07,917.1686
125497,2025-03-09,943.8227
125497,2025-03-10,997.7658
125497,2025-03-11,961.2984
125497,2025-03-12,986.615
125497,2025-04-02,789.1272
125497,2025-04-03,788.1754
125497,2025-04-04,846.5451
125497,2025-04-06,934.4288
125497,2025-04-07,918.5939
125497,2025-04-08,936.0747
125497,2025-04-09,920.8704
125497,2025-04-11,952.2976
125497,2025-04-12,998.4114
125497,2025-05-02,789.2016
125497,2025-05-03,777.4241
125497,2025-05-05,901.7324
125497,2025-05-06,931.2063
125497,2025-05-08,942.3864
125497,2025-05-09,925.7812
125497,2025-05-11,956.0617
125497,2025-05-12,996.1276
125497,2025-06-01,751.0352
125497,2025-06-02,784.564
125497,2025-06-03,780.3858
125497,2025-06-05,900.5732
125497,2025-06-06,932.294
125497,2025-06-08,942.2257
125497,2025-06-10,986.7261
125497,2025-06-11,946.7033
125497,2025-07-01,748.1174
125497,2025-07-02,778.9168
125497,2025-07-03,781.9358
125497,2025-07-04,847.1454
125497,2025-07-05,898.7329
125497,2025-07-07,920.296
125497,2025-07-08,940.4205
125497,2025-07-10,985.1587
125497,2025-07-11,956.5319
125497,2025-08-01,752.0967
125497,2025-08-04,849.9551
125497,2025-08-05,902.7257
125497,2025-08-07,916.0815
125497,2025-08-08,937.9089
125497,2025-08-09,943.1922
125497,2025-08-10,996.9059
125497,2025-08-12,1001.9358
125497,2025-09-01,750.9342
125497,2025-09-04,856.4904
125497,2025-09-05,909.7127
125497,2025-09-06,942.6457
125497,2025-09-07,909.3372
125497,2025-09-09,944.91
125497,2025-09-10,996.9185
125497,2025-09-12,994.4731
125497,2025-10-01,750.0235
125497,2025-10-02,781.6088
125497,2025-10-03,793.0562
125497,2025-10-04,851.4717
125497,2025-10-06,932.048
125497,2025-10-07,906.2133
125497,2025-10-09,933.6627
125497,2025-10-10,998.6792
125497,2025-10-11,956.4254
125497,2025-10-12,996.2329
125497,2025-11-02,772.8717
125497,2025-11-03,795.171
125497,2025-11-04,852.3173
125497,2025-11-06,929.9024
125497,2025-11-07,908.5561
125497,2025-11-08,937.8725
125497,2025-11-09,928.864
125497,2025-11-11,957.6416
125497,2025-11-12,999.5086
125497,2025-12-02,771.5856
125497,2025-12-03,792.7507
125497,2025-12-05,915.0311
125497,2025-12-06,931.5671
125497,2025-12-08,934.6574
125497,2025-12-09,925.5899
125497,2025-12-11,955.7864
125497,2025-12-12,987.0164
125497,2026-01-01,1016.5802
125497,2026-01-04,1241.6305
125497,2026-01-05,1166.874
125497,2026-02-01,1020.8032
125497,2026-02-02,1079.3426
125497,2026-02-03,1097.6913
125497,2026-02-04,1238.8485
125497,2026-03-02,1089.7561
125497,2026-03-03,1100.3968
125497,2026-03-04,1250.8084
125497,2026-04-02,1086.6702
125497,2026-04-03,1097.5512
125497,2026-04-05,1163.2119
125497,2026-05-01,1012.8855
125497,2026-05-02,1083.3565
125497,2026-05-03,1101.2672
125497,2026-05-05,1179.3305
125497,2026-06-01,1023.4764
125497,2026-06-02,1094.7986
125497,2026-06-03,1107.4915
125497,2026-06-04,1248.2786
125497,2026-06-05,1194.7175
125497,2026-07-01,1031.3055
125497,2026-07-04,1253.6792
125497,2026-07-05,1203.6417
125497,2026-08-01,1040.7559
125497,2026-08-04,1253.0705
125497,2026-08-05,1200.7989
125497,2026-09-01,1041.3743
125497,2026-09-02,1110.9039
125497,2026-09-03,1119.943
125497,2026-09-04,1253.0997
125497,2026-10-02,1117.8145
125497,2026-10-03,1120.2809
125497,2026-10-04,1249.5805
125497,2026-11-02,1111.9518
125497,2026-11-03,1137.1779
125497,2026-11-05,1222.6399
125497,2026-12-01,1028.9855
125497,2026-12-02,1107.5269
125497,2026-12-03,1146.9125
125497,2026-12-05,1206.6305
125498,2022-01-02,114.359
125498,2022-01-03,106.8023
125498,2022-01-04,101.9176
125498,2022-01-06,105.0318
125498,2022-01-07,102.0542
125498,2022-01-08,110.5408
125498,2022-01-09,115.5195
125498,2022-01-11,115.535
125498,2022-01-12,118.1645
125498,2022-02-02,115.7295
125498,2022-02-03,106.8571
125498,2022-02-05,101.0838
125498,2022-02-06,105.3801
125498,2022-02-08,111.2526
125498,2022-02-09,114.4831
125498,2022-02-11,116.1459
125498,2022-02-12,118.0971
125498,2022-03-01,117.5969
125498,2022-03-02,113.7065
125498,2022-03-03,105.5222
125498,2022-03-05,101.6719
125498,2022-03-06,106.7623
125498,2022-03-08,109.9937
125498,2022-03-10,114.7369
125498,2022-03-11,116.3742
125498,2022-04-01,117.0077
125498,2022-04-02,111.7664
125498,2022-04-03,105.2153
125498,2022-04-04,102.8118
125498,2022-04-05,102.2188
125498,2022-04-07,103.862
125498,2022-04-08,110.2898
125498,2022-04-10,115.6929
125498,2022-04-11,116.105
125498,2022-05-01,116.4011
125498,2022-05-04,102.5776
125498,2022-05-05,102.3124
125498,2022-05-07,103.5475
125498,2022-05-08,107.5459
125498,2022-05-09,113.1625
125498,2022-05-10,115.1145
125498,2022-05-12,115.7159
125498,2022-06-01,116.0861
125498,2022-06-04,100.3077
125498,2022-06-05,103.48
125498,2022-06-06,109.3224
125498,2022-06-07,102.9074
125498,2022-06-09,110.4745
125498,2022-06-10,114.4596
125498,2022-06-12,115.4465
125498,2022-07-01,114.6164
125498,2022-07-02,112.0842
125498,2022-07-03,104.3286
125498,2022-07-04,102.5456
125498,2022-07-06,108.1554
125498,2022-07-07,104.0568
125498,2022-07-09,112.1776
125498,2022-07-10,115.4175
125498,2022-07-11,116.5903
125498,2022-07-12,114.188
125498,2022-08-02,111.5019
125498,2022-08-03,104.8792
125498,2022-08-04,102.0832
125498,2022-08-06,109.634
125498,2022-08-07,104.764
125498,2022-08-08,108.2418
125498,2022-08-09,111.7175
125498,2022-08-11,117.061
125498,2022-08-12,114.374
125498,2022-09-02,110.7429
125498,2022-09-03,103.7124
125498,2022-09-05,102.7198
125498,2022-09-06,109.5949
125498,2022-09-08,109.1743
125498,2022-09-09,112.0033
125498,2022-09-11,117.5503
125498,2022-09-12,116.4327
125498,2022-10-01,112.3772
125498,2022-10-02,108.4972
125498,2022-10-03,105.4475
125498,2022-10-05,103.2039
125498,2022-10-06,109.4987
125498,2022-10-08,110.2298
125498,2022-10-10,116.4883
125498,2022-10-11,117.7914
125498,2022-11-01,113.8787
125498,2022-11-02,108.5958
125498,2022-11-03,103.4235
125498,2022-11-04,103.9971
125498,2022-11-05,101.3547
125498,2022-11-07,104.5999
125498,2022-11-08,109.7839
125498,2022-11-10,116.0194
125498,2022-11-11,119.103
125498,2022-12-01,111.4694
125498,2022-12-04,105.6719
125498,2022-12-05,101.9185
125498,2022-12-07,106.4283
125498,2022-12-08,110.2651
125498,2022-12-09,112.0759
125498,2022-12-10,113.913
125498,2022-12-12,114.1107
125498,2023-01-02,114.851
125498,2023-01-03,121.8569
125498,2023-01-05,133.6317
125498,2023-01-06,139.8929
125498,2023-01-08,129.9227
125498,2023-01-09,134.246
125498,2023-01-11,145.6014
125498,2023-01-12,143.7631
125498,2023-02-01,116.5985
125498,2023-02-02,115.3074
125498,2023-02-03,120.4527
125498,2023-02-05,134.8006
125498,2023-02-06,139.3509
125498,2023-02-08,129.2358
125498,2023-02-10,142.6569
125498,2023-02-11,146.1956
125498,2023-03-01,116.6205
125498,2023-03-02,113.3429
125498,2023-03-03,123.2298
125498,2023-03-04,132.7449
125498,2023-03-05,136.1014
125498,2023-03-07,128.5621
125498,2023-03-08,126.4558
125498,2023-03-10,143.794
125498,2023-03-11,146.2819
125498,2023-04-01,116.5649
125498,2023-04-04,130.9576
125498,2023-04-05,135.1742
125498,2023-04-07,128.1697
125498,2023-04-08,125.8608
125498,2023-04-09,132.0937
125498,2023-04-10,140.7536
125498,2023-04-12,143.4372
125498,2023-05-01,117.0056
125498,2023-05-04,131.7407
125498,2023-05-05,131.9814
125498,2023-05-06,138.8188
125498,2023-05-07,130.1931
125498,2023-05-09,132.0623
125498,2023-05-10,143.0655
125498,2023-05-12,144.3034
125498,2023-06-01,117.8392
125498,2023-06-02,115.1913
125498,2023-06-03,124.7838
125498,2023-06-04,132.107
125498,2023-06-06,137.9827
125498,2023-06-07,132.0651
125498,2023-06-09,134.5404
125498,2023-06-10,143.3939
125498,2023-06-11,145.6858
125498,2023-06-12,145.419
125498,2023-07-02,115.0457
125498,2023-07-03,124.6873
125498,2023-07-04,131.9559
125498,2023-07-06,137.2694
125498,2023-07-07,132.3175
125498,2023-07-08,126.5606
125498,2023-07-09,133.6501
125498,2023-07-11,143.3882
125498,2023-07-12,145.5285
125498,2023-08-02,116.782
125498,2023-08-03,125.8621
125498,2023-08-05,132.6419
125498,2023-08-06,132.9219
125498,2023-08-08,128.1945
125498,2023-08-09,133.3555
125498,2023-08-11,145.1913
125498,2023-08-12,146.5752
125498,2023-09-01,116.1683
125498,2023-09-02,116.191
125498,2023-09-03,125.34
125498,2023-09-05,132.8463
125498,2023-09-06,133.658
125498,2023-09-08,126.4944
125498,2023-09-10,143.4014
125498,2023-09-11,143.9468
125498,2023-10-01,118.2586
125498,2023-10-02,116.6442
125498,2023-10-03,126.6755
125498,2023-10-04,133.3301
125498,2023-10-05,133.8233
125498,2023-10-07,131.6933
125498,2023-10-08,128.1454
125498,2023-10-10,143.9822
125498,2023-10-11,142.7058
125498,2023-11-01,115.7335
125498,2023-11-04,135.4026
125498,2023-11-05,133.551
125498,2023-11-07,130.2566
125498,2023-11-08,127.2413
125498,2023-11-09,130.7559
125498,2023-11-10,143.4857
125498,2023-11-12,145.2609
125498,2023-12-01,114.8662
125498,2023-12-04,133.0422
125498,2023-12-05,132.9544
125498,2023-12-06,132.4014
125498,2023-12-07,130.2859
125498,2023-12-09,131.4313
125498,2023-12-10,143.9732
125498,2023-12-12,148.0947
125498,2024-01-01,142.2157
125498,2024-01-02,139.3182
125498,2024-01-03,137.8359
125498,2024-01-04,133.0899
125498,2024-01-05,140.2489
125498,2024-01-07,130.4306
125498,2024-01-08,136.1802
125498,2024-01-10,157.8918
125498,2024-01-11,149.5177
125498,2024-02-01,142.7172
125498,2024-02-02,140.3707
125498,2024-02-04,133.4877
125498,2024-02-05,136.9057
125498,2024-02-07,130.2747
125498,2024-02-08,136.7931
125498,2024-02-09,137.0183
125498,2024-02-10,156.9827
125498,2024-02-12,153.1408
125498,2024-03-01,142.9898
125498,2024-03-04,136.2851
125498,2024-03-05,136.6624
125498,2024-03-06,130.1299
125498,2024-03-07,131.4386
125498,2024-03-09,136.385
125498,2024-03-10,156.7374
125498,2024-03-12,151.8123
125498,2024-04-01,143.1274
125498,2024-04-03,137.4317
125498,2024-04-04,133.8464
125498,2024-04-06,128.9542
125498,2024-04-07,130.5208
125498,2024-04-09,136.0363
125498,2024-04-10,157.0224
125498,2024-04-11,148.6059
125498,2024-04-12,153.1718
125498,2024-05-01,141.943
125498,2024-05-02,141.5641
125498,2024-05-03,139.0689
125498,2024-05-04,132.9769
125498,2024-05-06,128.3398
125498,2024-05-07,129.7219
125498,2024-05-08,136.8511
125498,2024-05-09,138.7815
125498,2024-05-11,151.9475
125498,2024-05-12,152.8455
125498,2024-06-02,141.4597
125498,2024-06-03,139.2686
125498,2024-06-05,135.8359
125498,2024-06-06,127.8837
125498,2024-06-08,140.0869
125498,2024-06-09,140.4575
125498,2024-06-11,155.775
125498,2024-06-12,155.8856
125498,2024-07-02,139.6084
125498,2024-07-03,140.5406
125498,2024-07-05,134.7903
125498,2024-07-06,131.3302
125498,2024-07-08,137.9167
125498,2024-07-10,155.204
125498,2024-07-11,159.3343
125498,2024-08-01,141.5304
125498,2024-08-02,138.5668
125498,2024-08-03,137.6812
125498,2024-08-04,134.3833
125498,2024-08-05,135.5046
125498,2024-08-07,130.7319
125498,2024-08-08,136.1892
125498,2024-08-10,155.7311
125498,2024-08-11,159.0739
125498,2024-09-01,141.6296
125498,2024-09-02,140.586
125498,2024-09-04,135.0148
125498,2024-09-05,137.4271
125498,2024-09-07,129.484
125498,2024-09-08,139.1036
125498,2024-09-09,142.1335
125498,2024-09-10,152.6628
125498,2024-09-12,156.9293
125498,2024-10-01,139.4117
125498,2024-10-04,135.3978
125498,2024-10-05,137.3007
125498,2024-10-06,133.0881
125498,2024-10-07,128.976
125498,2024-10-09,142.8605
125498,2024-10-10,154.6922
125498,2024-10-12,156.1232
125498,2024-11-01,138.7357
125498,2024-11-03,131.4556
125498,2024-11-04,133.9475
125498,2024-11-06,134.8215
125498,2024-11-07,129.9244
125498,2024-11-09,141.0579
125498,2024-11-10,154.883
125498,2024-11-11,155.8219
125498,2024-11-12,156.2095
125498,2024-12-01,139.475
125498,2024-12-02,139.8672
125498,2024-12-03,131.9918
125498,2024-12-04,133.0934
125498,2024-12-06,136.8127
125498,2024-12-07,133.248
125498,2024-12-08,139.2741
125498,2024-12-09,141.083
125498,2024-12-11,151.6151
125498,2024-12-12,156.4335
125498,2025-01-01,156.1514
125498,2025-01-04,166.4467
125498,2025-01-05,162.3222
125498,2025-01-07,162.2902
125498,2025-01-08,151.2905
125498,2025-01-09,138.938
125498,2025-01-10,140.8741
125498,2025-01-12,160.8966
125498,2025-02-01,156.7136
125498,2025-02-04,166.9776
125498,2025-02-05,161.7478
125498,2025-02-06,165.4842
125498,2025-02-07,161.1001
125498,2025-02-09,137.218
125498,2025-02-10,143.5382
125498,2025-02-12,160.623
125498,2025-03-01,154.5961
125498,2025-03-02,150.1597
125498,2025-03-03,166.1523
125498,2025-03-04,168.0078
125498,2025-03-06,163.3536
125498,2025-03-07,161.381
125498,2025-03-09,136.2911
125498,2025-03-10,145.5706
125498,2025-03-11,158.2932
125498,2025-03-12,156.8142
125498,2025-04-02,152.0718
125498,2025-04-03,166.7537
125498,2025-04-04,168.9962
125498,2025-04-06,158.7246
125498,2025-04-07,160.9473
125498,2025-04-08,150.5334
125498,2025-04-09,137.2059
125498,2025-04-11,158.8065
125498,2025-04-12,157.7304
125498,2025-05-02,150.7573
125498,2025-05-03,166.3574
125498,2025-05-05,161.0051
125498,2025-05-06,156.9781
125498,2025-05-08,148.4987
125498,2025-05-09,139.3048
125498,2025-05-11,159.8467
125498,2025-05-12,160.2633
125498,2025-06-01,153.975
125498,2025-06-02,149.3363
125498,2025-06-03,163.1077
125498,2025-06-05,158.9751
125498,2025-06-06,156.8705
125498,2025-06-08,145.374
125498,2025-06-10,143.2151
125498,2025-06-11,160.0602
125498,2025-07-01,153.3954
125498,2025-07-02,150.9084
125498,2025-07-03,163.0554
125498,2025-07-04,165.5616
125498,2025-07-05,160.9745
125498,2025-07-07,161.294
125498,2025-07-08,147.2554
125498,2025-07-10,143.6964
125498,2025-07-11,160.1671
125498,2025-08-01,150.2705
125498,2025-08-04,166.941
125498,2025-08-05,161.9709
125498,2025-08-07,162.264
125498,2025-08-08,145.0866
125498,2025-08-09,136.9296
125498,2025-08-10,145.067
125498,2025-08-12,162.1563
125498,2025-09-01,148.6167
125498,2025-09-04,165.7174
125498,2025-09-05,163.8704
125498,2025-09-06,160.0098
125498,2025-09-07,163.2188
125498,2025-09-09,136.7455
125498,2025-09-10,146.2442
125498,2025-09-12,160.9838
125498,2025-10-01,147.3513
125498,2025-10-02,152.6858
125498,2025-10-03,164.7815
125498,2025-10-04,163.6684
125498,2025-10-06,161.413
125498,2025-10-07,161.8633
125498,2025-10-09,137.3023
125498,2025-10-10,145.2448
125498,2025-10-11,162.5872
125498,2025-10-12,161.2598
125498,2025-11-02,154.3538
125498,2025-11-03,166.7695
125498,2025-11-04,161.6281
125498,2025-11-06,162.1128
125498,2025-11-07,159.8102
125498,2025-11-08,144.8743
125498,2025-11-09,137.2272
125498,2025-11-11,165.6762
125498,2025-11-12,160.3428
125498,2025-12-02,152.0445
125498,2025-12-03,167.8925
125498,2025-12-05,163.3729
125498,2025-12-06,161.4472
125498,2025-12-08,146.2844
125498,2025-12-09,133.3088
125498,2025-12-11,162.8234
125498,2025-12-12,158.8853
125498,2026-01-01,156.2314
125498,2026-01-04,173.4372
125498,2026-01-05,189.3358
125498,2026-02-01,159.4013
125498,2026-02-02,163.5576
125498,2026-02-03,177.2684
125498,2026-02-04,173.2332
125498,2026-03-02,162.8344
125498,2026-03-03,177.1894
125498,2026-03-04,174.8376
125498,2026-04-02,162.7012
125498,2026-04-03,177.3286
125498,2026-04-05,187.7147
125498,2026-05-01,158.5195
125498,2026-05-02,162.5225
125498,2026-05-03,176.2065
125498,2026-05-05,186.6478
125498,2026-06-01,156.1168
125498,2026-06-02,163.6186
125498,2026-06-03,174.7473
125498,2026-06-04,175.163
125498,2026-06-05,191.0595
125498,2026-07-01,157.4073
125498,2026-07-04,174.1887
125498,2026-07-05,190.8447
125498,2026-08-01,159.0272
125498,2026-08-04,173.1277
125498,2026-08-05,191.4313
125498,2026-09-01,159.1461
125498,2026-09-02,163.0114
125498,2026-09-03,172.7877
125498,2026-09-04,174.9342
125498,2026-10-02,162.3609
125498,2026-10-03,170.0475
125498,2026-10-04,173.6879
125498,2026-11-02,166.3444
125498,2026-11-03,168.38
125498,2026-11-05,191.4069
125498,2026-12-01,158.1932
125498,2026-12-02,168.3394
125498,2026-12-03,168.1425
125498,2026-12-05,189.6616
148567,2022-01-02,78.0318
148567,2022-01-03,78.7344
148567,2022-01-04,82.3386
148567,2022-01-06,84.6421
148567,2022-01-07,88.0745
148567,2022-01-08,88.2395
148567,2022-01-09,87.2063
148567,2022-01-11,92.8482
148567,2022-01-12,95.475
148567,2022-02-02,79.2472
148567,2022-02-03,78.0942
148567,2022-02-05,84.2051
148567,2022-02-06,84.7376
148567,2022-02-08,88.2598
148567,2022-02-09,87.5027
148567,2022-02-11,93.6686
148567,2022-02-12,96.4137
148567,2022-03-01,70.2514
148567,2022-03-02,79.4215
148567,2022-03-03,78.8965
148567,2022-03-05,84.9267
148567,2022-03-06,84.3783
148567,2022-03-08,89.3374
148567,2022-03-10,91.2107
148567,2022-03-11,94.8176
148567,2022-04-01,71.6085
148567,2022-04-02,78.3449
148567,2022-04-03,79.6491
148567,2022-04-04,81.8842
148567,2022-04-05,86.056
148567,2022-04-07,86.4465
148567,2022-04-08,88.63
148567,2022-04-10,92.1743
148567,2022-04-11,94.1814
148567,2022-05-01,71.3264
148567,2022-05-04,82.0163
148567,2022-05-05,86.4082
148567,2022-05-07,86.4609
148567,2022-05-08,88.0265
148567,2022-05-09,87.5739
148567,2022-05-10,92.2754
148567,2022-05-12,98.9862
148567,2022-06-01,72.1746
148567,2022-06-04,82.6822
148567,2022-06-05,85.1638
148567,2022-06-06,84.9124
148567,2022-06-07,86.0038
148567,2022-06-09,88.917
148567,2022-06-10,92.3075
148567,2022-06-12,98.7455
148567,2022-07-01,72.2118
148567,2022-07-02,78.9006
148567,2022-07-03,80.6191
148567,2022-07-04,83.4134
148567,2022-07-06,84.8033
148567,2022-07-07,86.293
148567,2022-07-09,89.7512
148567,2022-07-10,93.3437
148567,2022-07-11,95.8737
148567,2022-07-12,98.2172
148567,2022-08-02,78.4114
148567,2022-08-03,80.5272
148567,2022-08-04,85.1906
148567,2022-08-06,85.0722
148567,2022-08-07,86.136
148567,2022-08-08,87.2539
148567,2022-08-09,89.5845
148567,2022-08-11,96.4177
148567,2022-08-12,96.8043
148567,2022-09-02,78.5781
148567,2022-09-03,80.2612
148567,2022-09-05,85.5955
148567,2022-09-06,85.7504
148567,2022-09-08,87.6296
148567,2022-09-09,89.4759
148567,2022-09-11,96.8373
148567,2022-09-12,97.6777
148567,2022-10-01,73.9618
148567,2022-10-02,79.0954
148567,2022-10-03,80.8737
148567,2022-10-05,84.5287
148567,2022-10-06,86.3025
148567,2022-10-08,86.5028
148567,2022-10-10,93.9084
148567,2022-10-11,96.4468
148567,2022-11-01,73.8165
148567,2022-11-02,79.5185
148567,2022-11-03,81.0072
148567,2022-11-04,85.3055
148567,2022-11-05,84.1791
148567,2022-11-07,85.4121
148567,2022-11-08,87.117
148567,2022-11-10,93.2924
148567,2022-11-11,97.3662
148567,2022-12-01,75.8357
148567,2022-12-04,85.1707
148567,2022-12-05,84.1646
148567,2022-12-07,86.4498
148567,2022-12-08,86.4478
148567,2022-12-09,90.3266
148567,2022-12-10,94.8233
148567,2022-12-12,98.3592
148567,2023-01-02,98.9086
148567,2023-01-03,93.8261
148567,2023-01-05,96.1521
148567,2023-01-06,96.0374
148567,2023-01-08,97.6976
148567,2023-01-09,94.1277
148567,2023-01-11,94.5054
148567,2023-01-12,96.8453
148567,2023-02-01,95.8427
148567,2023-02-02,99.0347
148567,2023-02-03,93.9882
148567,2023-02-05,95.0881
148567,2023-02-06,95.9394
148567,2023-02-08,96.6192
148567,2023-02-10,92.822
148567,2023-02-11,96.4755
148567,2023-03-01,95.872
148567,2023-03-02,96.777
148567,2023-03-03,94.5758
148567,2023-03-04,91.3987
148567,2023-03-05,94.4033
148567,2023-03-07,100.5797
148567,2023-03-08,96.9337
148567,2023-03-10,92.7124
148567,2023-03-11,96.5487
148567,2023-04-01,96.203
148567,2023-04-04,92.4959
148567,2023-04-05,94.6496
148567,2023-04-07,101.5304
148567,2023-04-08,97.1647
148567,2023-04-09,93.3813
148567,2023-04-10,91.8938
148567,2023-04-12,96.6502
148567,2023-05-01,95.1976
148567,2023-05-04,93.3424
148567,2023-05-05,94.5709
148567,2023-05-06,95.7673
148567,2023-05-07,100.8132
148567,2023-05-09,92.9334
148567,2023-05-10,91.9074
148567,2023-05-12,97.2579
148567,2023-06-01,95.3082
148567,2023-06-02,97.0757
148567,2023-06-03,96.0059
148567,2023-06-04,93.8093
148567,2023-06-06,96.8115
148567,2023-06-07,101.2763
148567,2023-06-09,92.4255
148567,2023-06-10,90.7171
148567,2023-06-11,96.8601
148567,2023-06-12,96.3685
148567,2023-07-02,95.7218
148567,2023-07-03,95.6234
148567,2023-07-04,93.7904
148567,2023-07-06,96.4933
148567,2023-07-07,101.7788
148567,2023-07-08,97.2106
148567,2023-07-09,92.0694
148567,2023-07-11,96.6817
148567,2023-07-12,95.7264
148567,2023-08-02,95.1605
148567,2023-08-03,95.283
148567,2023-08-05,95.4306
148567,2023-08-06,97.6965
148567,2023-08-08,96.6227
148567,2023-08-09,93.0794
148567,2023-08-11,96.4817
148567,2023-08-12,94.4281
148567,2023-09-01,96.5714
148567,2023-09-02,96.0483
148567,2023-09-03,95.8069
148567,2023-09-05,94.3592
148567,2023-09-06,97.9041
148567,2023-09-08,94.4366
148567,2023-09-10,91.0216
148567,2023-09-11,94.6365
148567,2023-10-01,96.48
148567,2023-10-02,96.2314
148567,2023-10-03,96.0329
148567,2023-10-04,92.6055
148567,2023-10-05,94.3522
148567,2023-10-07,100.4534
148567,2023-10-08,93.6503
148567,2023-10-10,91.024
148567,2023-10-11,95.3452
148567,2023-11-01,96.9519
148567,2023-11-04,92.2952
148567,2023-11-05,94.2453
148567,2023-11-07,101.8496
148567,2023-11-08,94.16
148567,2023-11-09,92.8592
148567,2023-11-10,91.1957
148567,2023-11-12,94.5052
148567,2023-12-01,97.3461
148567,2023-12-04,92.1589
148567,2023-12-05,93.4065
148567,2023-12-06,97.6373
148567,2023-12-07,100.8647
148567,2023-12-09,92.6603
148567,2023-12-10,91.8792
148567,2023-12-12,95.2754
148567,2024-01-01,94.4845
148567,2024-01-02,96.0019
148567,2024-01-03,112.0383
148567,2024-01-04,117.2382
148567,2024-01-05,116.9992
148567,2024-01-07,122.3171
148567,2024-01-08,125.879
148567,2024-01-10,133.6221
148567,2024-01-11,138.6445
148567,2024-02-01,93.4597
148567,2024-02-02,97.4115
148567,2024-02-04,117.0428
148567,2024-02-05,118.0155
148567,2024-02-07,121.4621
148567,2024-02-08,125.9791
148567,2024-02-09,128.3864
148567,2024-02-10,133.6601
148567,2024-02-12,154.3934
148567,2024-03-01,92.6371
148567,2024-03-04,116.6119
148567,2024-03-05,117.5387
148567,2024-03-06,119.073
148567,2024-03-07,120.2648
148567,2024-03-09,128.8814
148567,2024-03-10,133.1348
148567,2024-03-12,152.3499
148567,2024-04-01,91.9355
148567,2024-04-03,111.4933
148567,2024-04-04,116.8909
148567,2024-04-06,119.4607
148567,2024-04-07,120.9856
148567,2024-04-09,129.9975
148567,2024-04-10,133.4056
148567,2024-04-11,139.5554
148567,2024-04-12,153.3941
148567,2024-05-01,94.1153
148567,2024-05-02,98.5749
148567,2024-05-03,111.3525
148567,2024-05-04,117.9038
148567,2024-05-06,120.8904
148567,2024-05-07,119.8866
148567,2024-05-08,126.1996
148567,2024-05-09,132.2791
148567,2024-05-11,141.8087
148567,2024-05-12,154.0271
148567,2024-06-02,97.8301
148567,2024-06-03,110.4136
148567,2024-06-05,117.808
148567,2024-06-06,122.1501
148567,2024-06-08,128.377
148567,2024-06-09,131.7239
148567,2024-06-11,141.9923
148567,2024-06-12,156.3725
148567,2024-07-02,97.5217
148567,2024-07-03,110.805
148567,2024-07-05,117.9221
148567,2024-07-06,122.5125
148567,2024-07-08,129.0856
148567,2024-07-10,134.2044
148567,2024-07-11,141.2591
148567,2024-08-01,94.112
148567,2024-08-02,96.9609
148567,2024-08-03,111.7351
148567,2024-08-04,118.8992
148567,2024-08-05,118.5644
148567,2024-08-07,120.6293
148567,2024-08-08,128.9139
148567,2024-08-10,132.036
148567,2024-08-11,142.9698
148567,2024-09-01,94.9898
148567,2024-09-02,97.3797
148567,2024-09-04,118.5022
148567,2024-09-05,116.0788
148567,2024-09-07,122.5217
148567,2024-09-08,128.868
148567,2024-09-09,130.4965
148567,2024-09-10,132.714
148567,2024-09-12,156.1513
148567,2024-10-01,95.1859
148567,2024-10-04,118.0009
148567,2024-10-05,116.6008
148567,2024-10-06,123.2211
148567,2024-10-07,123.6117
148567,2024-10-09,131.3277
148567,2024-10-10,131.6865
148567,2024-10-12,158.1409
148567,2024-11-01,93.5828
148567,2024-11-03,110.8611
148567,2024-11-04,116.5204
148567,2024-11-06,122.2483
148567,2024-11-07,124.2992
148567,2024-11-09,129.7067
148567,2024-11-10,130.3807
148567,2024-11-11,144.7761
148567,2024-11-12,158.1602
